UserID,V,alpha
80,0.2222222222222222,22.22222222222222
81,1.0,100.0
82,0.5,50.0
83,0.125,12.5
84,0.08333333333333333,8.333333333333332
85,1.0,100.0
86,0.2666666666666667,26.66666666666667
87,0.5,50.0
88,1.0,100.0
89,0.3636363636363636,36.36363636363636
90,1.0,100.0
91,0.11764705882352941,11.76470588235294
92,0.03508771929824561,3.508771929824561
93,0.03076923076923077,3.076923076923077
94,1.0,100.0
95,0.09523809523809523,9.523809523809524
96,1.0,100.0
97,0.07407407407407407,7.4074074074074066
98,0.33333333333333337,33.333333333333336
99,0.3191489361702127,31.914893617021274
100,0.5882352941176471,58.82352941176471
101,0.2222222222222222,22.22222222222222
102,0.4,40.0
103,0.1142857142857143,11.428571428571429
104,1.0,100.0
105,0.2222222222222222,22.22222222222222
106,0.07692307692307693,7.6923076923076925
107,0.1,10.0
108,1.0,100.0
109,0.33333333333333337,33.333333333333336
110,0.08333333333333333,8.333333333333332
111,1.0,100.0
112,0.4444444444444445,44.44444444444445
113,0.04166666666666667,4.166666666666667
114,0.15384615384615385,15.384615384615385
115,0.4,40.0
116,1.0,100.0
117,0.5454545454545454,54.54545454545454
118,0.25,25.0
119,0.1515151515151515,15.151515151515149
120,1.0,100.0
121,0.2666666666666667,26.66666666666667
122,1.0,100.0
123,1.0,100.0
124,0.18181818181818182,18.181818181818183
125,0.5333333333333333,53.333333333333336
126,1.0,100.0
127,0.07692307692307693,7.6923076923076925
128,0.25,25.0
129,1.0,100.0
130,0.6666666666666666,66.66666666666666
131,0.2857142857142857,28.57142857142857
132,1.0,100.0
133,0.10169491525423728,10.169491525423728
134,0.046511627906976744,4.651162790697675
135,0.25,25.0
136,0.18181818181818182,18.181818181818183
137,0.25,25.0
138,0.5,50.0
139,0.4,40.0
140,0.4,40.0
141,0.0689655172413793,6.89655172413793
142,0.4,40.0
143,0.1111111111111111,11.11111111111111
144,1.0,100.0
145,0.05882352941176471,5.882352941176471
146,0.19999999999999998,20.0
147,1.0,100.0
148,0.5806451612903226,58.06451612903226
149,0.7692307692307693,76.92307692307693
150,0.18181818181818182,18.181818181818183
151,0.33333333333333337,33.333333333333336
152,0.5,50.0
153,0.027586206896551724,2.7586206896551726
154,0.07142857142857142,7.142857142857142
155,0.5,50.0
156,0.14814814814814814,14.814814814814813
157,0.0392156862745098,3.9215686274509802
158,0.7499999999999999,74.99999999999999
159,1.0,100.0
160,1.0,100.0
161,0.6666666666666666,66.66666666666666
162,0.1176470588235294,11.76470588235294
163,0.3636363636363636,36.36363636363636
164,0.5,50.0
165,0.4,40.0
166,0.30434782608695654,30.434782608695656
167,0.13333333333333333,13.333333333333334
168,0.36666666666666664,36.666666666666664
169,1.0,100.0
170,1.0,100.0
171,0.14285714285714288,14.285714285714288
172,1.0,100.0
173,1.0,100.0
174,0.08333333333333333,8.333333333333332
175,0.06451612903225806,6.451612903225806
176,0.09523809523809523,9.523809523809524
177,0.023255813953488372,2.3255813953488373
178,1.0,100.0
179,1.0,100.0
180,0.4,40.0
181,1.0,100.0
182,0.4,40.0
183,1.0,100.0
184,0.4,40.0
185,0.2857142857142857,28.57142857142857
186,1.0,100.0
187,0.13333333333333333,13.333333333333334
188,0.3,30.0
189,1.0,100.0
190,0.6666666666666666,66.66666666666666
191,0.2857142857142857,28.57142857142857
192,0.15384615384615385,15.384615384615385
193,1.0,100.0
194,1.0,100.0
195,0.05714285714285715,5.714285714285714
196,1.0,100.0
197,0.5,50.0
198,1.0,100.0
199,0.6666666666666666,66.66666666666666
200,0.18181818181818182,18.181818181818183
201,0.17777777777777776,17.777777777777775
202,0.18181818181818182,18.181818181818183
203,0.21052631578947367,21.052631578947366
204,0.4,40.0
205,1.0,100.0
206,1.0,100.0
207,1.0,100.0
208,0.2222222222222222,22.22222222222222
209,0.2857142857142857,28.57142857142857
210,1.0,100.0
211,0.14814814814814814,14.814814814814813
212,0.026200873362445417,2.620087336244542
213,0.18604651162790695,18.604651162790695
214,0.14285714285714288,14.285714285714288
215,0.5217391304347826,52.17391304347826
216,0.23255813953488372,23.25581395348837
217,0.2857142857142857,28.57142857142857
218,0.20930232558139536,20.930232558139537
219,0.05063291139240507,5.063291139240507
220,0.25,25.0
221,0.10714285714285715,10.714285714285715
222,0.4,40.0
223,0.6666666666666666,66.66666666666666
224,0.07692307692307693,7.6923076923076925
225,0.05128205128205127,5.128205128205128
226,0.25,25.0
227,0.14285714285714288,14.285714285714288
228,0.4,40.0
229,0.5,50.0
230,0.6666666666666666,66.66666666666666
231,0.2857142857142857,28.57142857142857
232,0.6666666666666666,66.66666666666666
233,1.0,100.0
234,0.2222222222222222,22.22222222222222
235,0.05405405405405406,5.405405405405405
236,1.0,100.0
237,0.06278026905829596,6.278026905829597
238,0.052631578947368425,5.2631578947368425
239,0.2857142857142857,28.57142857142857
240,0.05555555555555556,5.555555555555556
241,1.0,100.0
242,1.0,100.0
243,0.1081081081081081,10.81081081081081
244,0.07692307692307693,7.6923076923076925
245,0.33333333333333337,33.333333333333336
246,0.1568627450980392,15.686274509803921
247,0.5714285714285715,57.14285714285715
248,1.0,100.0
249,0.3333333333333333,33.33333333333333
250,1.0,100.0
251,1.0,100.0
252,1.0,100.0
253,0.2424242424242424,24.24242424242424
254,1.0,100.0
255,1.0,100.0
256,1.0,100.0
257,0.21428571428571425,21.428571428571423
258,0.6666666666666666,66.66666666666666
259,0.40909090909090906,40.90909090909091
260,0.12121212121212122,12.121212121212121
261,0.06349206349206349,6.349206349206349
262,0.8,80.0
263,1.0,100.0
264,0.1111111111111111,11.11111111111111
265,0.18181818181818182,18.181818181818183
266,0.2037037037037037,20.37037037037037
267,0.07407407407407407,7.4074074074074066
268,0.5517241379310345,55.172413793103445
269,0.10256410256410257,10.256410256410257
270,1.0,100.0
271,0.4,40.0
272,0.33333333333333337,33.333333333333336
273,0.0689655172413793,6.89655172413793
274,0.11764705882352941,11.76470588235294
275,1.0,100.0
276,0.2857142857142857,28.57142857142857
277,0.37037037037037035,37.03703703703704
278,0.2181818181818182,21.81818181818182
279,1.0,100.0
280,1.0,100.0
281,0.5,50.0
282,0.019801980198019802,1.9801980198019802
283,0.8,80.0
284,1.0,100.0
285,1.0,100.0
286,1.0,100.0
287,1.0,100.0
288,1.0,100.0
289,0.19999999999999998,20.0
290,1.0,100.0
291,1.0,100.0
292,0.23529411764705882,23.52941176470588
293,0.5,50.0
294,0.18181818181818182,18.181818181818183
295,0.08333333333333333,8.333333333333332
296,0.6666666666666666,66.66666666666666
297,0.24000000000000002,24.000000000000004
298,0.1,10.0
299,1.0,100.0
300,0.2222222222222222,22.22222222222222
301,0.08333333333333333,8.333333333333332
302,0.1111111111111111,11.11111111111111
303,0.2857142857142857,28.57142857142857
304,1.0,100.0
305,0.19999999999999998,20.0
306,0.5,50.0
307,1.0,100.0
308,1.0,100.0
309,0.19999999999999998,20.0
310,0.5,50.0
311,0.8,80.0
312,0.6666666666666666,66.66666666666666
313,1.0,100.0
314,0.22950819672131148,22.950819672131146
315,0.025974025974025976,2.5974025974025974
316,0.8,80.0
317,0.125,12.5
318,1.0,100.0
319,0.125,12.5
320,0.18181818181818182,18.181818181818183
321,0.2857142857142857,28.57142857142857
322,0.13333333333333333,13.333333333333334
323,0.018518518518518517,1.8518518518518516
324,0.125,12.5
325,0.04347826086956522,4.347826086956522
326,0.28,28.000000000000004
327,0.2857142857142857,28.57142857142857
328,0.33333333333333337,33.333333333333336
329,0.014084507042253521,1.4084507042253522
330,0.2222222222222222,22.22222222222222
331,0.6666666666666666,66.66666666666666
332,0.16666666666666669,16.666666666666668
333,0.22222222222222224,22.222222222222225
334,0.07142857142857142,7.142857142857142
335,0.13333333333333333,13.333333333333334
336,0.6666666666666666,66.66666666666666
337,0.08695652173913045,8.695652173913045
338,0.4444444444444445,44.44444444444445
339,0.37037037037037035,37.03703703703704
340,0.4,40.0
341,0.07692307692307693,7.6923076923076925
342,1.0,100.0
343,0.25,25.0
344,1.0,100.0
345,0.4444444444444445,44.44444444444445
346,0.14545454545454545,14.545454545454545
347,1.0,100.0
348,0.10526315789473684,10.526315789473683
349,0.07407407407407407,7.4074074074074066
350,0.4,40.0
351,1.0,100.0
352,1.0,100.0
353,0.027027027027027025,2.7027027027027026
354,1.0,100.0
355,0.33333333333333337,33.333333333333336
356,1.0,100.0
357,1.0,100.0
358,1.0,100.0
359,1.0,100.0
360,1.0,100.0
361,1.0,100.0
362,0.5714285714285715,57.14285714285715
363,0.5333333333333333,53.333333333333336
364,0.14285714285714288,14.285714285714288
365,0.45454545454545453,45.45454545454545
366,0.19999999999999998,20.0
367,1.0,100.0
368,0.18181818181818182,18.181818181818183
369,0.6666666666666666,66.66666666666666
370,1.0,100.0
371,0.34782608695652173,34.78260869565217
372,0.125,12.5
373,0.15384615384615385,15.384615384615385
374,0.5454545454545454,54.54545454545454
375,1.0,100.0
376,1.0,100.0
377,0.33333333333333337,33.333333333333336
378,0.4,40.0
379,0.06666666666666667,6.666666666666667
380,0.125,12.5
381,0.5,50.0
382,0.5333333333333333,53.333333333333336
383,0.2857142857142857,28.57142857142857
384,1.0,100.0
385,0.052631578947368425,5.2631578947368425
386,0.15384615384615385,15.384615384615385
387,0.29629629629629634,29.629629629629633
388,0.8571428571428571,85.71428571428571
389,0.4,40.0
390,0.07999999999999999,7.999999999999999
391,1.0,100.0
392,0.0909090909090909,9.09090909090909
393,0.1111111111111111,11.11111111111111
394,0.5454545454545454,54.54545454545454
395,0.1,10.0
396,0.25925925925925924,25.925925925925924
397,0.4444444444444445,44.44444444444445
398,0.6666666666666666,66.66666666666666
399,1.0,100.0
400,1.0,100.0
401,0.2222222222222222,22.22222222222222
402,0.25,25.0
403,1.0,100.0
404,1.0,100.0
405,0.07017543859649122,7.017543859649122
406,0.3636363636363636,36.36363636363636
407,0.1875,18.75
408,1.0,100.0
409,0.1111111111111111,11.11111111111111
410,0.16666666666666669,16.666666666666668
411,0.5,50.0
412,1.0,100.0
413,0.05405405405405406,5.405405405405405
414,0.08333333333333333,8.333333333333332
415,1.0,100.0
416,0.05128205128205127,5.128205128205128
417,0.2666666666666667,26.66666666666667
418,1.0,100.0
419,1.0,100.0
420,0.4615384615384615,46.15384615384615
421,1.0,100.0
422,0.21052631578947367,21.052631578947366
423,1.0,100.0
424,0.35294117647058826,35.294117647058826
425,1.0,100.0
426,0.25,25.0
427,0.2222222222222222,22.22222222222222
428,0.3,30.0
429,0.5,50.0
430,1.0,100.0
431,0.29629629629629634,29.629629629629633
432,1.0,100.0
433,0.4,40.0
434,1.0,100.0
435,1.0,100.0
436,0.10256410256410257,10.256410256410257
437,1.0,100.0
438,0.1492537313432836,14.92537313432836
439,0.1142857142857143,11.428571428571429
440,0.05555555555555556,5.555555555555556
441,0.13333333333333333,13.333333333333334
442,0.14285714285714288,14.285714285714288
443,0.4583333333333333,45.83333333333333
444,1.0,100.0
445,0.03076923076923077,3.076923076923077
446,0.34782608695652173,34.78260869565217
447,0.08333333333333333,8.333333333333332
448,0.2666666666666667,26.66666666666667
449,1.0,100.0
450,0.07843137254901959,7.84313725490196
451,1.0,100.0
452,1.0,100.0
453,0.2857142857142857,28.57142857142857
454,0.07594936708860758,7.594936708860758
455,0.14285714285714288,14.285714285714288
456,1.0,100.0
457,0.13333333333333333,13.333333333333334
458,0.33333333333333337,33.333333333333336
459,0.21428571428571425,21.428571428571423
460,0.6666666666666666,66.66666666666666
461,1.0,100.0
462,0.33333333333333337,33.333333333333336
463,1.0,100.0
464,0.5714285714285715,57.14285714285715
465,0.04878048780487806,4.878048780487806
466,1.0,100.0
467,0.6666666666666666,66.66666666666666
468,0.2857142857142857,28.57142857142857
469,1.0,100.0
470,0.5,50.0
471,0.163265306122449,16.3265306122449
472,0.07352941176470588,7.352941176470589
473,1.0,100.0
474,1.0,100.0
475,0.2222222222222222,22.22222222222222
476,0.2222222222222222,22.22222222222222
477,1.0,100.0
478,1.0,100.0
479,0.6666666666666666,66.66666666666666
480,0.6567164179104478,65.67164179104478
481,0.2857142857142857,28.57142857142857
482,0.16666666666666669,16.666666666666668
483,1.0,100.0
484,1.0,100.0
485,0.33333333333333337,33.333333333333336
486,0.6666666666666666,66.66666666666666
487,0.33333333333333337,33.333333333333336
488,0.0273972602739726,2.73972602739726
489,0.19354838709677416,19.354838709677416
490,0.5,50.0
491,0.04938271604938272,4.938271604938272
492,0.4,40.0
493,0.15384615384615385,15.384615384615385
494,0.15384615384615385,15.384615384615385
495,0.5454545454545454,54.54545454545454
496,0.4,40.0
497,0.686868686868687,68.68686868686869
498,0.21739130434782605,21.739130434782606
499,1.0,100.0
500,0.888888888888889,88.8888888888889
501,0.4,40.0
502,1.0,100.0
503,0.04545454545454545,4.545454545454545
504,1.0,100.0
505,0.11764705882352941,11.76470588235294
506,1.0,100.0
507,0.5,50.0
508,0.6666666666666666,66.66666666666666
509,1.0,100.0
510,0.05333333333333332,5.333333333333332
511,0.19999999999999998,20.0
512,0.5,50.0
513,1.0,100.0
514,0.04878048780487806,4.878048780487806
515,0.5882352941176471,58.82352941176471
516,0.5,50.0
517,0.8571428571428571,85.71428571428571
518,1.0,100.0
519,0.25196850393700787,25.196850393700785
520,0.08695652173913045,8.695652173913045
521,1.0,100.0
522,1.0,100.0
523,0.011111111111111112,1.1111111111111112
524,0.33333333333333337,33.333333333333336
525,0.6666666666666666,66.66666666666666
526,0.19999999999999998,20.0
527,0.5,50.0
528,0.0909090909090909,9.09090909090909
529,1.0,100.0
530,0.25,25.0
531,0.15384615384615385,15.384615384615385
532,0.018348623853211007,1.8348623853211006
533,0.32,32.0
534,0.18181818181818182,18.181818181818183
535,0.4444444444444445,44.44444444444445
536,0.3636363636363636,36.36363636363636
537,0.2222222222222222,22.22222222222222
538,0.7326732673267327,73.26732673267327
539,0.42857142857142855,42.857142857142854
540,1.0,100.0
541,0.6666666666666666,66.66666666666666
542,0.32608695652173914,32.608695652173914
543,0.16666666666666669,16.666666666666668
544,0.23076923076923078,23.076923076923077
545,0.4444444444444444,44.44444444444444
546,0.16666666666666669,16.666666666666668
547,0.33333333333333337,33.333333333333336
548,0.6666666666666666,66.66666666666666
549,1.0,100.0
550,1.0,100.0
551,0.5,50.0
552,0.1111111111111111,11.11111111111111
553,1.0,100.0
554,0.33333333333333337,33.333333333333336
555,0.25,25.0
556,0.19354838709677416,19.354838709677416
557,1.0,100.0
558,0.6666666666666666,66.66666666666666
559,0.05882352941176471,5.882352941176471
560,0.19999999999999998,20.0
561,0.8571428571428571,85.71428571428571
562,0.6666666666666666,66.66666666666666
563,0.025641025641025647,2.5641025641025648
564,0.25,25.0
565,1.0,100.0
566,0.047619047619047616,4.761904761904762
567,0.6666666666666666,66.66666666666666
568,0.5,50.0
569,1.0,100.0
570,1.0,100.0
571,0.05479452054794521,5.479452054794521
572,0.08333333333333333,8.333333333333332
573,1.0,100.0
574,0.25,25.0
575,0.4210526315789474,42.10526315789474
576,0.0909090909090909,9.09090909090909
577,1.0,100.0
578,1.0,100.0
579,1.0,100.0
580,1.0,100.0
581,1.0,100.0
582,1.0,100.0
583,1.0,100.0
584,0.044444444444444446,4.444444444444445
585,1.0,100.0
586,0.0689655172413793,6.89655172413793
587,0.13333333333333333,13.333333333333334
588,1.0,100.0
589,1.0,100.0
590,0.2222222222222222,22.22222222222222
591,1.0,100.0
592,1.0,100.0
593,1.0,100.0
594,1.0,100.0
595,0.07999999999999999,7.999999999999999
596,1.0,100.0
597,1.0,100.0
598,0.23333333333333334,23.333333333333332
599,0.5,50.0
600,0.25,25.0
601,1.0,100.0
602,0.5,50.0
603,0.4,40.0
604,0.6666666666666666,66.66666666666666
605,0.1081081081081081,10.81081081081081
606,0.03636363636363636,3.6363636363636362
607,0.33333333333333337,33.333333333333336
608,0.2033898305084746,20.33898305084746
609,0.14285714285714288,14.285714285714288
610,0.14285714285714288,14.285714285714288
611,0.2424242424242424,24.24242424242424
612,0.044444444444444446,4.444444444444445
613,0.33333333333333337,33.333333333333336
614,0.5,50.0
615,0.5882352941176471,58.82352941176471
616,0.2857142857142857,28.57142857142857
617,1.0,100.0
618,0.4666666666666667,46.666666666666664
619,0.17647058823529413,17.647058823529413
620,0.14285714285714288,14.285714285714288
621,0.08333333333333333,8.333333333333332
622,0.12903225806451613,12.903225806451612
623,1.0,100.0
624,1.0,100.0
625,1.0,100.0
626,0.16666666666666669,16.666666666666668
627,1.0,100.0
628,1.0,100.0
629,0.19999999999999998,20.0
630,1.0,100.0
631,1.0,100.0
632,0.19999999999999998,20.0
633,1.0,100.0
634,0.6666666666666666,66.66666666666666
635,0.04347826086956522,4.347826086956522
636,1.0,100.0
637,0.5714285714285715,57.14285714285715
638,0.6666666666666666,66.66666666666666
639,1.0,100.0
640,0.6666666666666666,66.66666666666666
641,0.06666666666666667,6.666666666666667
642,0.16666666666666669,16.666666666666668
643,0.06315789473684211,6.315789473684211
644,0.07999999999999999,7.999999999999999
645,0.5,50.0
646,0.08121827411167512,8.121827411167512
647,0.09478672985781991,9.47867298578199
648,0.07999999999999999,7.999999999999999
649,0.09523809523809523,9.523809523809524
650,1.0,100.0
651,0.047619047619047616,4.761904761904762
652,1.0,100.0
653,0.5,50.0
654,0.02380952380952381,2.3809523809523814
655,0.15384615384615385,15.384615384615385
656,0.25,25.0
657,0.4,40.0
658,0.12345679012345677,12.345679012345677
659,0.14285714285714288,14.285714285714288
660,0.6666666666666666,66.66666666666666
661,0.028985507246376812,2.898550724637681
662,1.0,100.0
663,1.0,100.0
664,0.07407407407407407,7.4074074074074066
665,0.19999999999999998,20.0
666,0.6,60.0
667,0.4,40.0
668,0.47619047619047616,47.61904761904761
669,0.02631578947368421,2.631578947368421
670,0.25,25.0
671,0.33333333333333337,33.333333333333336
672,0.2666666666666667,26.66666666666667
673,1.0,100.0
674,0.33333333333333337,33.333333333333336
675,1.0,100.0
676,0.6666666666666666,66.66666666666666
677,1.0,100.0
678,0.25,25.0
679,1.0,100.0
680,0.19999999999999998,20.0
681,1.0,100.0
682,0.4444444444444445,44.44444444444445
683,0.16666666666666669,16.666666666666668
684,0.14285714285714288,14.285714285714288
685,0.4,40.0
686,0.25,25.0
687,0.09523809523809523,9.523809523809524
688,0.4,40.0
689,0.6666666666666666,66.66666666666666
690,0.5,50.0
691,0.2857142857142857,28.57142857142857
692,0.052631578947368425,5.2631578947368425
693,0.4,40.0
694,0.4,40.0
695,0.0689655172413793,6.89655172413793
696,0.19999999999999998,20.0
697,0.19834710743801653,19.834710743801654
698,0.25806451612903225,25.806451612903224
699,0.05128205128205127,5.128205128205128
700,0.07999999999999999,7.999999999999999
701,0.19999999999999998,20.0
702,0.33333333333333337,33.333333333333336
703,1.0,100.0
704,0.18181818181818182,18.181818181818183
705,0.5,50.0
706,0.05882352941176471,5.882352941176471
707,1.0,100.0
708,0.4,40.0
709,0.15384615384615385,15.384615384615385
710,1.0,100.0
711,0.4,40.0
712,1.0,100.0
713,0.5384615384615384,53.84615384615385
714,1.0,100.0
715,1.0,100.0
716,0.6666666666666666,66.66666666666666
717,0.05882352941176471,5.882352941176471
718,1.0,100.0
719,0.6666666666666666,66.66666666666666
720,0.3076923076923077,30.76923076923077
721,0.6666666666666666,66.66666666666666
722,0.16666666666666669,16.666666666666668
723,0.07999999999999999,7.999999999999999
724,1.0,100.0
725,0.6666666666666666,66.66666666666666
726,0.08695652173913045,8.695652173913045
727,0.5,50.0
728,0.14814814814814814,14.814814814814813
729,0.29729729729729726,29.729729729729726
730,0.01923076923076923,1.923076923076923
731,1.0,100.0
732,1.0,100.0
733,1.0,100.0
734,0.05555555555555556,5.555555555555556
735,0.5,50.0
736,0.10256410256410257,10.256410256410257
737,0.35294117647058826,35.294117647058826
738,0.6666666666666666,66.66666666666666
739,0.5,50.0
740,0.2857142857142857,28.57142857142857
741,0.4,40.0
742,1.0,100.0
743,0.026315789473684213,2.6315789473684212
744,0.18181818181818182,18.181818181818183
745,0.19999999999999998,20.0
746,0.034482758620689655,3.4482758620689653
747,1.0,100.0
748,0.19999999999999998,20.0
749,0.45454545454545453,45.45454545454545
750,0.5,50.0
751,1.0,100.0
752,0.05128205128205127,5.128205128205128
753,1.0,100.0
754,0.5,50.0
755,1.0,100.0
756,1.0,100.0
757,1.0,100.0
758,0.125,12.5
759,1.0,100.0
760,0.6666666666666666,66.66666666666666
761,0.8,80.0
762,0.2857142857142857,28.57142857142857
763,0.25,25.0
764,0.07843137254901959,7.84313725490196
765,0.25,25.0
766,0.10526315789473684,10.526315789473683
767,0.25,25.0
768,0.08333333333333333,8.333333333333332
769,0.33333333333333337,33.333333333333336
770,0.07692307692307693,7.6923076923076925
771,0.08695652173913045,8.695652173913045
772,0.04545454545454545,4.545454545454545
773,1.0,100.0
774,0.3076923076923077,30.76923076923077
775,0.07999999999999999,7.999999999999999
776,0.15384615384615385,15.384615384615385
777,1.0,100.0
778,0.8571428571428571,85.71428571428571
779,0.8333333333333333,83.33333333333333
780,0.1621621621621622,16.21621621621622
781,0.5714285714285715,57.14285714285715
782,1.0,100.0
783,0.16666666666666669,16.666666666666668
784,1.0,100.0
785,1.0,100.0
786,0.888888888888889,88.8888888888889
787,0.6862745098039216,68.62745098039215
788,0.6666666666666666,66.66666666666666
789,0.25,25.0
790,1.0,100.0
791,1.0,100.0
792,0.6666666666666666,66.66666666666666
793,1.0,100.0
794,0.6666666666666666,66.66666666666666
795,0.4,40.0
796,0.2666666666666667,26.66666666666667
797,1.0,100.0
798,0.06106870229007634,6.106870229007634
799,0.19999999999999998,20.0
800,1.0,100.0
801,0.25,25.0
802,1.0,100.0
803,0.4,40.0
804,0.2857142857142857,28.57142857142857
805,0.7272727272727273,72.72727272727273
806,1.0,100.0
807,1.0,100.0
808,0.125,12.5
809,1.0,100.0
810,1.0,100.0
811,0.03571428571428572,3.571428571428572
812,1.0,100.0
813,0.16666666666666669,16.666666666666668
814,0.18181818181818182,18.181818181818183
815,0.007220216606498195,0.7220216606498195
816,1.0,100.0
817,0.10526315789473684,10.526315789473683
818,0.14285714285714288,14.285714285714288
819,0.6666666666666666,66.66666666666666
820,1.0,100.0
821,0.06666666666666667,6.666666666666667
822,0.18181818181818182,18.181818181818183
823,0.5,50.0
824,1.0,100.0
825,1.0,100.0
826,1.0,100.0
827,0.23529411764705882,23.52941176470588
828,0.2857142857142857,28.57142857142857
829,1.0,100.0
830,0.0909090909090909,9.09090909090909
831,0.1,10.0
832,0.4,40.0
833,0.6666666666666666,66.66666666666666
834,0.4444444444444444,44.44444444444444
835,1.0,100.0
836,1.0,100.0
837,1.0,100.0
838,0.07999999999999999,7.999999999999999
839,0.2222222222222222,22.22222222222222
840,0.15384615384615385,15.384615384615385
841,1.0,100.0
842,0.18181818181818182,18.181818181818183
843,0.07272727272727272,7.2727272727272725
844,0.2857142857142857,28.57142857142857
845,0.6666666666666666,66.66666666666666
846,0.09523809523809523,9.523809523809524
847,0.5333333333333333,53.333333333333336
848,0.2222222222222222,22.22222222222222
849,0.08333333333333333,8.333333333333332
850,0.6666666666666666,66.66666666666666
851,0.17142857142857143,17.142857142857142
852,0.5,50.0
853,0.11764705882352941,11.76470588235294
854,0.5,50.0
855,1.0,100.0
856,1.0,100.0
857,0.03571428571428571,3.571428571428571
858,0.2666666666666667,26.66666666666667
859,1.0,100.0
860,0.1111111111111111,11.11111111111111
861,1.0,100.0
862,0.042553191489361694,4.255319148936169
863,0.33333333333333337,33.333333333333336
864,0.0392156862745098,3.9215686274509802
865,1.0,100.0
866,0.6666666666666666,66.66666666666666
867,0.33333333333333337,33.333333333333336
868,0.28901734104046245,28.901734104046245
869,0.5,50.0
870,0.6666666666666666,66.66666666666666
871,0.6666666666666666,66.66666666666666
872,0.5,50.0
873,0.14545454545454545,14.545454545454545
874,0.07017543859649122,7.017543859649122
875,0.13333333333333333,13.333333333333334
876,0.07142857142857142,7.142857142857142
877,0.5,50.0
878,0.6666666666666666,66.66666666666666
879,1.0,100.0
880,0.17391304347826084,17.391304347826082
881,0.047619047619047616,4.761904761904762
882,1.0,100.0
883,0.14285714285714288,14.285714285714288
884,0.888888888888889,88.8888888888889
885,1.0,100.0
886,1.0,100.0
887,0.1643835616438356,16.43835616438356
888,0.2222222222222222,22.22222222222222
889,0.15384615384615385,15.384615384615385
890,1.0,100.0
891,0.18181818181818182,18.181818181818183
892,0.375,37.5
893,0.17391304347826084,17.391304347826082
894,0.32,32.0
895,1.0,100.0
896,0.33333333333333337,33.333333333333336
897,0.14285714285714288,14.285714285714288
898,0.33333333333333337,33.333333333333336
899,0.5,50.0
900,1.0,100.0
901,0.4,40.0
902,1.0,100.0
903,1.0,100.0
904,0.08823529411764706,8.823529411764707
905,0.06451612903225806,6.451612903225806
906,0.11764705882352941,11.76470588235294
907,0.25,25.0
908,1.0,100.0
909,1.0,100.0
910,0.1111111111111111,11.11111111111111
911,0.4,40.0
912,0.4,40.0
913,0.06451612903225806,6.451612903225806
914,0.06666666666666667,6.666666666666667
915,0.4,40.0
916,0.6666666666666666,66.66666666666666
917,0.5,50.0
918,0.14285714285714288,14.285714285714288
919,0.2608695652173913,26.08695652173913
920,0.6666666666666666,66.66666666666666
921,0.2745098039215686,27.45098039215686
922,0.4,40.0
923,0.6666666666666666,66.66666666666666
924,0.17391304347826084,17.391304347826082
925,0.2702702702702703,27.027027027027028
926,0.23076923076923078,23.076923076923077
927,1.0,100.0
